TIC_ID,n_sectors,sector_list
137326629,8,"[np.int64(19), np.int64(25), np.int64(26), np.int64(52), np.int64(59), np.int64(73), np.int64(79), np.int64(86)]"
457173024,1,[np.int64(5)]
201011907,1,[np.int64(18)]
284086516,2,"[np.int64(18), np.int64(58)]"
65286724,2,"[np.int64(18), np.int64(58)]"
201266092,2,"[np.int64(18), np.int64(86)]"
316449929,4,"[np.int64(18), np.int64(19), np.int64(59), np.int64(86)]"
65165118,3,"[np.int64(18), np.int64(58), np.int64(86)]"
90665203,2,"[np.int64(18), np.int64(58)]"
440695415,4,"[np.int64(42), np.int64(43), np.int64(70), np.int64(71)]"
440702883,4,"[np.int64(42), np.int64(43), np.int64(70), np.int64(71)]"
450173724,1,[np.int64(59)]
67786245,5,"[np.int64(42), np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
348637189,4,"[np.int64(18), np.int64(58), np.int64(70), np.int64(71)]"
440681396,4,"[np.int64(42), np.int64(43), np.int64(70), np.int64(71)]"
103175512,8,"[np.int64(25), np.int64(26), np.int64(52), np.int64(53), np.int64(59), np.int64(73), np.int64(79), np.int64(86)]"
457167574,2,"[np.int64(5), np.int64(31)]"
258135391,3,"[np.int64(42), np.int64(43), np.int64(44)]"
348664155,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
431871650,0,[]
434130008,5,"[np.int64(42), np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
367590261,2,"[np.int64(59), np.int64(86)]"
396861654,2,"[np.int64(5), np.int64(32)]"
16041659,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
87093176,3,"[np.int64(19), np.int64(59), np.int64(86)]"
385590511,5,"[np.int64(42), np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
14156987,4,"[np.int64(42), np.int64(43), np.int64(44), np.int64(71)]"
283792884,2,"[np.int64(5), np.int64(32)]"
280630093,3,"[np.int64(19), np.int64(59), np.int64(73)]"
26536432,1,[np.int64(18)]
17150156,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
470346899,3,"[np.int64(19), np.int64(59), np.int64(86)]"
201362037,0,[]
200738653,3,"[np.int64(18), np.int64(58), np.int64(86)]"
316959378,4,"[np.int64(18), np.int64(19), np.int64(59), np.int64(86)]"
403085679,1,[np.int64(86)]
242942985,4,"[np.int64(42), np.int64(43), np.int64(70), np.int64(71)]"
251051766,0,[]
72290819,4,"[np.int64(19), np.int64(19), np.int64(59), np.int64(86)]"
15736408,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
392311734,1,[np.int64(86)]
94549636,2,"[np.int64(18), np.int64(86)]"
187111394,1,[np.int64(86)]
17292477,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
435923755,5,"[np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(98)]"
435927648,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
114028559,3,"[np.int64(42), np.int64(43), np.int64(44)]"
353257675,3,"[np.int64(19), np.int64(59), np.int64(86)]"
450294063,0,[]
464774815,0,[]
283680227,1,[np.int64(5)]
467753728,6,"[np.int64(19), np.int64(43), np.int64(44), np.int64(59), np.int64(70), np.int64(86)]"
17388998,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
201159397,2,"[np.int64(18), np.int64(86)]"
450267649,3,"[np.int64(19), np.int64(59), np.int64(86)]"
407966340,6,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
283724261,3,"[np.int64(32), np.int64(70), np.int64(71)]"
283751025,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
470441759,2,"[np.int64(59), np.int64(86)]"
317682048,2,"[np.int64(59), np.int64(86)]"
428690533,0,[]
26533207,3,"[np.int64(18), np.int64(43), np.int64(86)]"
59004151,3,"[np.int64(42), np.int64(43), np.int64(44)]"
392878513,2,"[np.int64(59), np.int64(86)]"
245794190,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
245819740,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
434237029,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
17227922,3,"[np.int64(43), np.int64(44), np.int64(71)]"
104849956,2,"[np.int64(19), np.int64(59)]"
242940550,5,"[np.int64(42), np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
435910664,6,"[np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
8304956,4,"[np.int64(19), np.int64(59), np.int64(73), np.int64(86)]"
17233245,3,"[np.int64(43), np.int64(44), np.int64(70)]"
9444260,0,[]
118523995,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
27936849,1,[np.int64(59)]
288415285,1,[np.int64(59)]
435915513,6,"[np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
72941890,2,"[np.int64(19), np.int64(59)]"
470416555,2,"[np.int64(19), np.int64(59)]"
17387328,2,"[np.int64(70), np.int64(71)]"
407991625,2,"[np.int64(5), np.int64(32)]"
429102184,5,"[np.int64(19), np.int64(43), np.int64(44), np.int64(59), np.int64(86)]"
17418956,3,"[np.int64(43), np.int64(44), np.int64(71)]"
60879815,6,"[np.int64(5), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
245790062,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
407997659,4,"[np.int64(5), np.int64(32), np.int64(70), np.int64(71)]"
435938457,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
17516667,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
17558287,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
28746901,3,"[np.int64(19), np.int64(59), np.int64(86)]"
245819988,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
452786815,2,"[np.int64(5), np.int64(32)]"
245899082,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
245858382,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
245911976,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
262412757,3,"[np.int64(5), np.int64(32), np.int64(98)]"
245911904,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
408649750,6,"[np.int64(19), np.int64(43), np.int64(44), np.int64(59), np.int64(70), np.int64(71)]"
102717680,2,"[np.int64(19), np.int64(26)]"
102718782,6,"[np.int64(19), np.int64(25), np.int64(26), np.int64(52), np.int64(73), np.int64(86)]"
283723212,2,"[np.int64(5), np.int64(32)]"
283792891,2,"[np.int64(5), np.int64(32)]"
434229814,5,"[np.int64(5), np.int64(32), np.int64(44), np.int64(70), np.int64(71)]"
150002512,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
396899912,2,"[np.int64(5), np.int64(32)]"
118678954,2,"[np.int64(70), np.int64(71)]"
245905821,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
345582306,3,"[np.int64(5), np.int64(32), np.int64(98)]"
156157340,3,"[np.int64(19), np.int64(59), np.int64(86)]"
17195218,3,"[np.int64(43), np.int64(44), np.int64(70)]"
21240825,2,"[np.int64(73), np.int64(86)]"
187286518,2,"[np.int64(59), np.int64(73)]"
373415565,6,"[np.int64(5), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
450072850,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
397354131,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
446012335,6,"[np.int64(19), np.int64(43), np.int64(44), np.int64(59), np.int64(71), np.int64(86)]"
96211765,3,"[np.int64(59), np.int64(73), np.int64(86)]"
399669624,3,"[np.int64(5), np.int64(32), np.int64(98)]"
365550075,5,"[np.int64(5), np.int64(32), np.int64(70), np.int64(71), np.int64(98)]"
252215717,3,"[np.int64(59), np.int64(73), np.int64(86)]"
252206857,3,"[np.int64(59), np.int64(73), np.int64(86)]"
18754028,3,"[np.int64(43), np.int64(44), np.int64(71)]"
58473048,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
399815314,2,"[np.int64(5), np.int64(32)]"
18583347,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
17339628,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
17409896,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
17414107,2,"[np.int64(70), np.int64(71)]"
17417633,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
450105300,4,"[np.int64(5), np.int64(32), np.int64(71), np.int64(98)]"
450094454,2,"[np.int64(5), np.int64(32)]"
68646689,3,"[np.int64(43), np.int64(44), np.int64(71)]"
21321033,2,"[np.int64(19), np.int64(73)]"
436700755,6,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(71), np.int64(98)]"
60876325,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
448847484,2,"[np.int64(32), np.int64(98)]"
389121767,5,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(71)]"
367787291,2,"[np.int64(73), np.int64(86)]"
28746822,0,[]
155401087,2,"[np.int64(59), np.int64(86)]"
430314524,3,"[np.int64(43), np.int64(44), np.int64(71)]"
121298627,0,[]
121292392,0,[]
118553305,2,"[np.int64(43), np.int64(44)]"
436679387,3,"[np.int64(43), np.int64(44), np.int64(71)]"
60879864,6,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
245786953,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
150131404,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
373311935,2,"[np.int64(5), np.int64(32)]"
69092280,3,"[np.int64(43), np.int64(44), np.int64(71)]"
389136129,5,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(71)]"
468418392,4,"[np.int64(19), np.int64(59), np.int64(73), np.int64(86)]"
303684445,2,"[np.int64(5), np.int64(32)]"
373027194,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
435938633,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
391253513,4,"[np.int64(19), np.int64(59), np.int64(73), np.int64(86)]"
27139641,2,"[np.int64(43), np.int64(71)]"
293608218,5,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(71)]"
293607951,5,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(71)]"
366534612,3,"[np.int64(59), np.int64(73), np.int64(86)]"
69528586,3,"[np.int64(43), np.int64(44), np.int64(71)]"
69756884,4,"[np.int64(19), np.int64(43), np.int64(44), np.int64(71)]"
303676180,5,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(71)]"
327701133,4,"[np.int64(19), np.int64(59), np.int64(73), np.int64(86)]"
261889817,4,"[np.int64(19), np.int64(59), np.int64(73), np.int64(86)]"
187685079,4,"[np.int64(19), np.int64(59), np.int64(73), np.int64(86)]"
245794718,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
245820995,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
373052731,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
408042385,3,"[np.int64(5), np.int64(32), np.int64(98)]"
148515754,1,[np.int64(19)]
59206049,3,"[np.int64(5), np.int64(43), np.int64(44)]"
245837540,1,[np.int64(43)]
245860427,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
436656073,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
367527793,3,"[np.int64(43), np.int64(44), np.int64(45)]"
446109560,4,"[np.int64(19), np.int64(59), np.int64(73), np.int64(86)]"
365747036,2,"[np.int64(6), np.int64(32)]"
262300150,3,"[np.int64(5), np.int64(32), np.int64(98)]"
59882029,2,"[np.int64(19), np.int64(71)]"
436670062,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
262501618,0,[]
302492175,3,"[np.int64(32), np.int64(71), np.int64(98)]"
397290927,12,"[np.int64(19), np.int64(20), np.int64(40), np.int64(47), np.int64(52), np.int64(53), np.int64(59), np.int64(60), np.int64(73), np.int64(74), np.int64(79), np.int64(86)]"
286171773,4,"[np.int64(43), np.int64(44), np.int64(45), np.int64(71)]"
284907742,2,"[np.int64(32), np.int64(98)]"
409104974,4,"[np.int64(19), np.int64(59), np.int64(73), np.int64(86)]"
62259686,3,"[np.int64(43), np.int64(44), np.int64(45)]"
245910524,7,"[np.int64(5), np.int64(32), np.int64(43), np.int64(44), np.int64(70), np.int64(71), np.int64(98)]"
262412747,2,"[np.int64(5), np.int64(32)]"
450106120,5,"[np.int64(5), np.int64(32), np.int64(44), np.int64(71), np.int64(98)]"
73905437,5,"[np.int64(43), np.int64(44), np.int64(45), np.int64(71), np.int64(72)]"
2944024,8,"[np.int64(19), np.int64(43), np.int64(44), np.int64(45), np.int64(59), np.int64(71), np.int64(73), np.int64(86)]"
62702862,5,"[np.int64(19), np.int64(43), np.int64(44), np.int64(45), np.int64(71)]"
264590459,0,[]
264588636,0,[]
125915560,4,"[np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
156048663,2,"[np.int64(19), np.int64(59)]"
302339904,4,"[np.int64(32), np.int64(43), np.int64(44), np.int64(45)]"
391095065,1,[np.int64(19)]
376539957,5,"[np.int64(19), np.int64(20), np.int64(26), np.int64(52), np.int64(53)]"
452749710,3,"[np.int64(5), np.int64(32), np.int64(98)]"
85110246,3,"[np.int64(43), np.int64(44), np.int64(71)]"
47346402,4,"[np.int64(43), np.int64(44), np.int64(45), np.int64(71)]"
281481914,1,[np.int64(19)]
121516822,4,"[np.int64(19), np.int64(59), np.int64(73), np.int64(86)]"
47345026,4,"[np.int64(43), np.int64(44), np.int64(45), np.int64(71)]"
321436233,4,"[np.int64(19), np.int64(59), np.int64(73), np.int64(86)]"
148469073,3,"[np.int64(59), np.int64(73), np.int64(86)]"
115203317,9,"[np.int64(19), np.int64(43), np.int64(44), np.int64(45), np.int64(59), np.int64(71), np.int64(72), np.int64(73), np.int64(86)]"
426416633,2,"[np.int64(59), np.int64(73)]"
200093173,2,"[np.int64(6), np.int64(98)]"
328664550,5,"[np.int64(19), np.int64(59), np.int64(60), np.int64(73), np.int64(86)]"
117956546,2,"[np.int64(57), np.int64(84)]"
257502302,2,"[np.int64(42), np.int64(70)]"
611726941,2,"[np.int64(57), np.int64(84)]"
611064061,2,"[np.int64(42), np.int64(70)]"
194258310,1,[np.int64(17)]
347304641,9,"[np.int64(17), np.int64(18), np.int64(24), np.int64(57), np.int64(58), np.int64(77), np.int64(78), np.int64(84), np.int64(85)]"
470913104,6,"[np.int64(17), np.int64(18), np.int64(24), np.int64(58), np.int64(78), np.int64(85)]"
604446831,2,"[np.int64(18), np.int64(24)]"
604446820,11,"[np.int64(17), np.int64(18), np.int64(18), np.int64(24), np.int64(24), np.int64(57), np.int64(58), np.int64(77), np.int64(78), np.int64(84), np.int64(85)]"
194303203,3,"[np.int64(17), np.int64(57), np.int64(84)]"
600985212,1,[np.int64(17)]
82972933,5,"[np.int64(17), np.int64(18), np.int64(24), np.int64(58), np.int64(85)]"
258877786,2,"[np.int64(57), np.int64(84)]"
194324040,1,[np.int64(17)]
283885050,3,"[np.int64(17), np.int64(57), np.int64(84)]"
396298498,9,"[np.int64(17), np.int64(18), np.int64(24), np.int64(57), np.int64(58), np.int64(77), np.int64(78), np.int64(84), np.int64(85)]"
471011200,3,"[np.int64(17), np.int64(57), np.int64(84)]"
57983992,1,[np.int64(17)]
611978188,3,"[np.int64(17), np.int64(57), np.int64(84)]"
405213312,3,"[np.int64(42), np.int64(43), np.int64(70)]"
57987167,3,"[np.int64(17), np.int64(57), np.int64(84)]"
242702826,3,"[np.int64(17), np.int64(57), np.int64(84)]"
312141546,5,"[np.int64(17), np.int64(18), np.int64(57), np.int64(58), np.int64(85)]"
13827064,1,[np.int64(57)]
333137549,4,"[np.int64(17), np.int64(42), np.int64(43), np.int64(70)]"
25695100,2,"[np.int64(17), np.int64(84)]"
274801993,12,"[np.int64(18), np.int64(19), np.int64(24), np.int64(25), np.int64(52), np.int64(58), np.int64(59), np.int64(73), np.int64(78), np.int64(79), np.int64(85), np.int64(86)]"
440109725,3,"[np.int64(17), np.int64(57), np.int64(84)]"
435865423,3,"[np.int64(42), np.int64(43), np.int64(57)]"
445258206,5,"[np.int64(17), np.int64(18), np.int64(24), np.int64(58), np.int64(85)]"
611894925,3,"[np.int64(17), np.int64(57), np.int64(84)]"
522882813,3,"[np.int64(17), np.int64(57), np.int64(84)]"
202438769,3,"[np.int64(17), np.int64(57), np.int64(84)]"
352318848,1,[np.int64(17)]
414921972,0,[]
414783388,0,[]
174500619,0,[]
275364579,9,"[np.int64(18), np.int64(19), np.int64(24), np.int64(58), np.int64(59), np.int64(78), np.int64(79), np.int64(85), np.int64(86)]"
344771449,2,"[np.int64(42), np.int64(70)]"
267688613,3,"[np.int64(17), np.int64(57), np.int64(84)]"
328030874,2,"[np.int64(42), np.int64(43)]"
376904847,3,"[np.int64(42), np.int64(43), np.int64(70)]"
365063173,3,"[np.int64(42), np.int64(43), np.int64(70)]"
61203825,3,"[np.int64(17), np.int64(57), np.int64(84)]"
332808073,2,"[np.int64(18), np.int64(58)]"
385112115,0,[]
352838223,9,"[np.int64(18), np.int64(24), np.int64(25), np.int64(52), np.int64(58), np.int64(78), np.int64(79), np.int64(85), np.int64(86)]"
456868486,6,"[np.int64(17), np.int64(42), np.int64(43), np.int64(57), np.int64(70), np.int64(84)]"
267884494,0,[]
326857914,4,"[np.int64(17), np.int64(18), np.int64(58), np.int64(85)]"
308874825,3,"[np.int64(18), np.int64(58), np.int64(85)]"
196234276,0,[]
436546045,3,"[np.int64(17), np.int64(57), np.int64(84)]"
53873088,3,"[np.int64(17), np.int64(57), np.int64(84)]"
71847068,2,"[np.int64(18), np.int64(85)]"
445258198,3,"[np.int64(24), np.int64(58), np.int64(85)]"
630573233,3,"[np.int64(42), np.int64(43), np.int64(70)]"
436552680,3,"[np.int64(17), np.int64(57), np.int64(84)]"
15554195,3,"[np.int64(17), np.int64(57), np.int64(84)]"
402024265,3,"[np.int64(42), np.int64(43), np.int64(70)]"
381482293,3,"[np.int64(17), np.int64(57), np.int64(84)]"
432698066,3,"[np.int64(17), np.int64(57), np.int64(84)]"
445359736,5,"[np.int64(17), np.int64(18), np.int64(24), np.int64(58), np.int64(85)]"
344241805,3,"[np.int64(42), np.int64(43), np.int64(70)]"
243172434,3,"[np.int64(17), np.int64(57), np.int64(84)]"
63584475,5,"[np.int64(18), np.int64(58), np.int64(58), np.int64(85), np.int64(85)]"
630386266,4,"[np.int64(4), np.int64(42), np.int64(43), np.int64(70)]"
419942117,4,"[np.int64(4), np.int64(42), np.int64(43), np.int64(70)]"
240910891,1,[np.int64(58)]
252191219,2,"[np.int64(17), np.int64(18)]"
54126818,3,"[np.int64(18), np.int64(24), np.int64(58)]"
610985024,3,"[np.int64(42), np.int64(43), np.int64(70)]"
470822365,2,"[np.int64(18), np.int64(85)]"
461632414,13,"[np.int64(18), np.int64(19), np.int64(20), np.int64(25), np.int64(26), np.int64(40), np.int64(52), np.int64(53), np.int64(59), np.int64(60), np.int64(73), np.int64(79), np.int64(86)]"
602309646,1,[np.int64(58)]
376923235,3,"[np.int64(42), np.int64(43), np.int64(70)]"
367533379,3,"[np.int64(18), np.int64(58), np.int64(85)]"
285466536,3,"[np.int64(18), np.int64(58), np.int64(85)]"
365063993,3,"[np.int64(42), np.int64(43), np.int64(70)]"
400060912,3,"[np.int64(17), np.int64(57), np.int64(84)]"
408779604,4,"[np.int64(42), np.int64(43), np.int64(70), np.int64(71)]"
196974264,4,"[np.int64(17), np.int64(18), np.int64(58), np.int64(85)]"
54995745,3,"[np.int64(18), np.int64(58), np.int64(85)]"
620153747,5,"[np.int64(42), np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
385115340,0,[]
60999894,5,"[np.int64(42), np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
625529508,2,"[np.int64(18), np.int64(85)]"
77324996,4,"[np.int64(18), np.int64(18), np.int64(58), np.int64(85)]"
471011360,1,[np.int64(31)]
91308183,5,"[np.int64(17), np.int64(42), np.int64(43), np.int64(70), np.int64(71)]"
238341926,0,[]
91415280,5,"[np.int64(42), np.int64(43), np.int64(44), np.int64(70), np.int64(71)]"
620196604,4,"[np.int64(42), np.int64(43), np.int64(70), np.int64(71)]"
456868701,6,"[np.int64(17), np.int64(42), np.int64(43), np.int64(57), np.int64(70), np.int64(84)]"
47067158,4,"[np.int64(17), np.int64(42), np.int64(43), np.int64(70)]"
301992926,3,"[np.int64(18), np.int64(58), np.int64(85)]"
318805118,4,"[np.int64(4), np.int64(31), np.int64(70), np.int64(71)]"
428814104,3,"[np.int64(19), np.int64(25), np.int64(26)]"
327346683,3,"[np.int64(18), np.int64(58), np.int64(85)]"
63674732,5,"[np.int64(18), np.int64(58), np.int64(58), np.int64(85), np.int64(85)]"
250741786,3,"[np.int64(18), np.int64(58), np.int64(85)]"
